534.35   2.081931   2.088027   2.083639   2.085145   2.084468   2.083327   2.08416   2.084552   2.101744   2.102687   2.10284   2.102337   
534.4   2.078973   2.085171   2.080818   2.082285   2.081524   2.080314   2.081365   2.081526   2.090727   2.091687   2.091611   2.091086   
534.45   2.075997   2.082309   2.077978   2.079427   2.078542   2.077292   2.078542   2.078512   2.078687   2.079667   2.079387   2.078842   
534.5   2.073092   2.079526   2.075204   2.076654   2.075611   2.074346   2.075778   2.075596   2.065883   2.066883   2.066426   2.065865   
534.55   2.070348   2.076905   2.072583   2.074051   2.072822   2.071565   2.073162   2.072864   2.052587   2.053607   2.053002   2.052426   
534.6   2.067854   2.074531   2.070203   2.071702   2.070265   2.069035   2.070782   2.070399   2.039072   2.040109   2.039389   2.0388   
534.65   2.065699   2.072487   2.06815   2.069692   2.068028   2.066844   2.068726   2.068288   2.025611   2.026661   2.02586   2.025257   
534.7   2.063975   2.070858   2.066512   2.068105   2.066204   2.065078   2.067083   2.066614   2.012477   2.013534   2.012688   2.01207   
534.75   2.062769   2.069727   2.065375   2.067025   2.06488   2.063825   2.065941   2.065464   1.999942   2.001   2.000147   1.999513   
534.8   2.062171   2.069178   2.064826   2.066537   2.064148   2.063171   2.065387   2.064922   1.98828   1.989329   1.98851   1.987856   
534.85   2.062248   2.069267   2.064932   2.066697   2.064083   2.063179   2.06549   2.065043   1.977763   1.978794   1.978051   1.977374   
534.9   2.062883   2.069861   2.065584   2.067374   2.064592   2.063726   2.06614   2.065692   1.968621   1.969622   1.968983   1.968284   
534.95   2.063871   2.070755   2.066578   2.068362   2.065472   2.064606   2.067133   2.066662   1.960886   1.961848   1.961325   1.96061   
535   2.065008   2.071742   2.067709   2.069456   2.066516   2.065613   2.068264   2.067748   1.954535   1.955451   1.955055   1.954326   
535.05   2.06609   2.072615   2.068772   2.070451   2.06752   2.066543   2.069327   2.068743   1.949543   1.95041   1.950148   1.949407   
535.1   2.066912   2.073168   2.069562   2.071141   2.068277   2.067187   2.070117   2.069441   1.945888   1.946706   1.946581   1.945829   
535.15   2.067269   2.073193   2.069876   2.071321   2.068583   2.067342   2.070429   2.069636   1.943545   1.944318   1.944333   1.943565   
535.2   2.066957   2.072485   2.069508   2.070785   2.06823   2.066801   2.070058   2.069122   1.942492   1.943224   1.943379   1.942592   
535.25   2.065772   2.070836   2.068253   2.069328   2.067015   2.065357   2.068798   2.067692   1.942705   1.943405   1.943696   1.942884   
535.3   2.06351   2.068043   2.065909   2.066747   2.064731   2.062807   2.066445   2.065143   1.94416   1.944841   1.945262   1.944416   
535.35   2.060013   2.063957   2.062314   2.062889   2.061214   2.058997   2.06284   2.061323   1.946794   1.947467   1.948   1.947117   
535.4   2.055176   2.058483   2.057364   2.057656   2.056357   2.053824   2.057877   2.056132   1.950385   1.951059   1.951675   1.950756   
535.45   2.048898   2.051527   2.05096   2.050949   2.050061   2.047193   2.051456   2.049471   1.954672   1.955354   1.956025   1.95507   
535.5   2.041074   2.042994   2.042999   2.042672   2.042223   2.039006   2.043477   2.041239   1.959391   1.960088   1.960785   1.959798   
535.55   2.031605   2.032792   2.033382   2.032725   2.032745   2.029164   2.03384   2.031339   1.964281   1.964998   1.965692   1.964677   
535.6   2.020386   2.020827   2.022009   2.021012   2.021525   2.017571   2.022444   2.019671   1.96908   1.969822   1.970482   1.969444   
535.65   2.007316   2.007006   2.008777   2.007435   2.008462   2.004129   2.009188   2.006136   1.973526   1.974296   1.974893   1.973836   
535.7   1.992293   1.991233   1.993588   1.991896   1.993456   1.988741   1.993974   1.990635   1.977357   1.978157   1.978659   1.977591   
535.75   1.975214   1.973417   1.976341   1.974298   1.976406   1.971309   1.976699   1.973069   1.980312   1.981143   1.981518   1.980447   
